Price,Close,High,Low,Open,Volume
Ticker,SUZ,SUZ,SUZ,SUZ,SUZ
Datetime,,,,,
2025-04-14 13:30:00+00:00,8.930000305175781,8.9399995803833,8.864999771118164,8.90999984741211,226140
2025-04-14 14:30:00+00:00,8.96500015258789,8.998800277709961,8.925000190734863,8.930000305175781,119644
2025-04-14 15:30:00+00:00,8.9399995803833,8.979999542236328,8.895000457763672,8.970000267028809,109074
2025-04-14 16:30:00+00:00,8.925000190734863,8.979999542236328,8.920000076293945,8.9399995803833,184365
2025-04-14 17:30:00+00:00,9.005000114440918,9.015000343322754,8.925000190734863,8.930000305175781,171253
2025-04-14 18:30:00+00:00,8.994999885559082,9.015000343322754,8.975000381469727,9.010000228881836,148124
2025-04-14 19:30:00+00:00,8.979999542236328,9.005000114440918,8.975000381469727,8.994999885559082,420585
2025-04-15 13:30:00+00:00,8.8149995803833,8.899999618530273,8.8149995803833,8.859999656677246,150393
2025-04-15 14:30:00+00:00,8.800000190734863,8.824999809265137,8.779999732971191,8.8149995803833,112828
2025-04-15 15:30:00+00:00,8.8149995803833,8.835000038146973,8.78499984741211,8.795000076293945,96800
2025-04-15 16:30:00+00:00,8.805000305175781,8.84000015258789,8.789999961853027,8.8149995803833,89844
2025-04-15 17:30:00+00:00,8.8149995803833,8.835000038146973,8.789999961853027,8.805000305175781,224061
2025-04-15 18:30:00+00:00,8.824999809265137,8.845000267028809,8.8100004196167,8.8149995803833,88003
2025-04-15 19:30:00+00:00,8.8149995803833,8.859999656677246,8.805000305175781,8.8149995803833,465990
2025-04-16 13:30:00+00:00,8.835000038146973,8.885000228881836,8.789999961853027,8.829999923706055,169966
2025-04-16 14:30:00+00:00,8.914999961853027,8.914999961853027,8.819999694824219,8.84000015258789,120502
2025-04-16 15:30:00+00:00,8.90999984741211,8.929900169372559,8.895000457763672,8.90999984741211,179640
2025-04-16 16:30:00+00:00,8.925000190734863,8.954999923706055,8.885000228881836,8.920000076293945,132890
2025-04-16 17:30:00+00:00,8.864999771118164,8.920000076293945,8.854999542236328,8.920000076293945,236645
2025-04-16 18:30:00+00:00,8.824999809265137,8.885000228881836,8.819999694824219,8.869999885559082,154510
2025-04-16 19:30:00+00:00,8.875,8.875,8.819999694824219,8.824999809265137,274280
2025-04-17 13:30:00+00:00,8.854999542236328,8.925000190734863,8.845000267028809,8.890000343322754,202630
2025-04-17 14:30:00+00:00,8.914999961853027,8.930000305175781,8.835000038146973,8.859999656677246,100350
2025-04-17 15:30:00+00:00,8.954999923706055,8.975000381469727,8.914999961853027,8.920000076293945,72060
2025-04-17 16:30:00+00:00,8.9350004196167,8.984999656677246,8.9350004196167,8.953700065612793,100060
2025-04-17 17:30:00+00:00,8.975000381469727,8.989999771118164,8.9399995803833,8.9399995803833,80238
2025-04-17 18:30:00+00:00,8.949999809265137,9.0,8.9350004196167,8.975000381469727,139966
2025-04-17 19:30:00+00:00,8.944999694824219,8.954999923706055,8.925000190734863,8.954999923706055,227656
2025-04-21 13:30:00+00:00,8.885000228881836,9.039899826049805,8.800000190734863,8.90999984741211,126953
2025-04-21 14:30:00+00:00,8.845000267028809,8.920000076293945,8.835000038146973,8.885000228881836,143571
2025-04-21 15:30:00+00:00,8.875,8.885000228881836,8.829999923706055,8.850000381469727,105105
2025-04-21 16:30:00+00:00,8.829999923706055,8.885000228881836,8.8100004196167,8.880000114440918,102460
2025-04-21 17:30:00+00:00,8.835000038146973,8.854999542236328,8.819999694824219,8.835000038146973,120578
2025-04-21 18:30:00+00:00,8.885000228881836,8.890000343322754,8.819999694824219,8.829999923706055,140372
2025-04-21 19:30:00+00:00,8.949999809265137,8.960000038146973,8.885000228881836,8.890000343322754,384053
2025-04-22 13:30:00+00:00,9.03499984741211,9.054900169372559,8.989999771118164,9.020000457763672,55351
2025-04-22 14:30:00+00:00,9.069499969482422,9.09000015258789,9.024999618530273,9.029999732971191,132089
2025-04-22 15:30:00+00:00,9.08080005645752,9.100000381469727,9.029999732971191,9.0649995803833,230324
2025-04-22 16:30:00+00:00,9.039999961853027,9.079999923706055,9.024999618530273,9.079999923706055,101025
2025-04-22 17:30:00+00:00,9.085000038146973,9.109999656677246,9.024999618530273,9.029999732971191,73960
2025-04-22 18:30:00+00:00,9.069999694824219,9.104999542236328,9.0649995803833,9.085000038146973,234376
2025-04-22 19:30:00+00:00,9.045000076293945,9.069999694824219,9.020000457763672,9.0600004196167,443953
2025-04-23 13:30:00+00:00,9.255000114440918,9.300000190734863,9.210000038146973,9.210000038146973,131290
2025-04-23 14:30:00+00:00,9.180000305175781,9.260000228881836,9.15999984741211,9.255000114440918,250957
2025-04-23 15:30:00+00:00,9.164999961853027,9.229999542236328,9.145000457763672,9.180000305175781,180772
2025-04-23 16:30:00+00:00,9.170000076293945,9.194999694824219,9.135000228881836,9.164999961853027,138310
2025-04-23 17:30:00+00:00,9.204999923706055,9.210000038146973,9.145000457763672,9.170000076293945,83127
2025-04-23 18:30:00+00:00,9.154999732971191,9.21500015258789,9.0649995803833,9.210000038146973,462580
