Price,Close,High,Low,Open,Volume
Ticker,STERV.HE,STERV.HE,STERV.HE,STERV.HE,STERV.HE
Date,,,,,
2023-01-02,12.709563255310059,12.742404360670326,12.446833517574909,12.460907765670449,639475
2023-01-03,12.535974502563477,12.765863155065395,12.526591967962666,12.7283303321029,1383714
2023-01-04,12.737712860107422,12.86907817860596,12.568815616155614,12.601656722066993,1718950
2023-01-05,13.033285140991211,13.052051104492449,12.554740991193324,12.578198669283136,1803928
2023-01-09,13.371081352233887,13.385156496857043,13.06143532934935,13.202183196168463,1615032
2023-01-10,13.127117156982422,13.291323593283687,13.127117156982422,13.277248449079663,1466209
2023-01-11,13.150575637817383,13.202182709828302,12.962910629167594,13.11304281505804,1527429
2023-01-12,13.281939506530762,13.37577200687459,13.122424792858078,13.225640722206899,1424120
2023-01-13,13.225641250610352,13.296015181253347,12.976985741161814,13.277248322493573,1268165
2023-01-16,13.202181816101074,13.33354713429248,13.127116175663991,13.291322599689993,810027
2023-01-17,13.150575637817383,13.263174106095407,13.080200812147172,13.202182709828302,740680
2023-01-18,13.202181816101074,13.286630885306048,13.094275069829395,13.169340710266479,1034668
2023-01-19,12.962910652160645,13.28194009360747,12.962910652160645,13.11304283831739,1009836
2023-01-20,12.855003356933594,13.08020028440368,12.836237393737608,12.995752107742181,1085787
2023-01-23,13.159957885742188,13.29601492456464,12.883152988350975,12.901919846748443,1408519
2023-01-24,13.150575637817383,13.291323499451645,13.136500493712724,13.235023817886091,1054423
2023-01-25,12.995752334594727,13.235023514925235,12.88784468863527,13.150575336789617,846501
2023-01-26,13.145883560180664,13.150575274752686,12.981677129572095,13.06612620216239,914410
2023-01-27,12.73302173614502,13.042667741743536,12.573507018733292,13.042667741743536,1830279
2023-01-30,12.68610668182373,12.728330324635316,12.634498714710672,12.667339822926952,1154578
2023-01-31,12.287320137023926,12.418684572649752,12.019898656096371,12.29201185184672,4336325
2023-02-01,12.592273712158203,12.718947320475614,12.292011139719646,12.292011139719646,2388782
2023-02-02,13.20687484741211,13.300707354741508,12.657956737697281,12.667340167400843,2955660
2023-02-03,13.28663158416748,13.375772372445102,13.023901828818406,13.136500295396582,2093707
2023-02-06,13.347622871398926,13.469603871397442,13.052051116028897,13.277248047361166,2091437
2023-02-07,13.136500358581543,13.455529796180729,13.136500358581543,13.324164470447808,2081974
2023-02-08,12.948836326599121,13.277248300677853,12.930069467870183,13.14588386898759,1774270
2023-02-09,13.005134582519531,13.141191618194492,12.930068940372324,13.014518011501192,1415144
2023-02-10,12.60165786743164,13.066126896507491,12.559433328892645,13.005135498683119,1255652
