Price,Close,High,Low,Open,Volume
Ticker,ALTR.LS,ALTR.LS,ALTR.LS,ALTR.LS,ALTR.LS
Datetime,,,,,
2025-04-15 08:00:00+00:00,6.063000202178955,6.081999778747559,6.059000015258789,6.081999778747559,0
2025-04-15 09:00:00+00:00,6.073999881744385,6.077000141143799,6.058000087738037,6.061999797821045,16121
2025-04-15 10:00:00+00:00,6.063000202178955,6.074999809265137,6.063000202178955,6.072999954223633,3846
2025-04-15 11:00:00+00:00,6.072999954223633,6.072999954223633,6.054999828338623,6.063000202178955,7585
2025-04-15 12:00:00+00:00,6.072000026702881,6.072000026702881,6.059000015258789,6.068999767303467,7897
2025-04-15 13:00:00+00:00,6.0970001220703125,6.098999977111816,6.072999954223633,6.074999809265137,12628
2025-04-15 14:00:00+00:00,6.13100004196167,6.150000095367432,6.103000164031982,6.103000164031982,94437
2025-04-15 15:00:00+00:00,6.138999938964844,6.1519999504089355,6.132999897003174,6.13700008392334,99457
2025-04-16 08:00:00+00:00,6.164999961853027,6.202000141143799,6.138999938964844,6.142000198364258,98018
2025-04-16 09:00:00+00:00,6.184999942779541,6.185999870300293,6.165999889373779,6.166999816894531,8859
2025-04-16 10:00:00+00:00,6.169000148773193,6.190999984741211,6.169000148773193,6.190999984741211,2928
2025-04-16 11:00:00+00:00,6.1519999504089355,6.176000118255615,6.1519999504089355,6.176000118255615,2621
2025-04-16 12:00:00+00:00,6.145999908447266,6.159999847412109,6.144999980926514,6.158999919891357,9094
2025-04-16 13:00:00+00:00,6.1519999504089355,6.166999816894531,6.150000095367432,6.150000095367432,10291
2025-04-16 14:00:00+00:00,6.176000118255615,6.177000045776367,6.14900016784668,6.14900016784668,7681
2025-04-16 15:00:00+00:00,6.195000171661377,6.198999881744385,6.177999973297119,6.177999973297119,111410
2025-04-17 08:00:00+00:00,6.129000186920166,6.15500020980835,6.129000186920166,6.1519999504089355,711
2025-04-17 09:00:00+00:00,6.123000144958496,6.123000144958496,6.111000061035156,6.118000030517578,4414
2025-04-17 10:00:00+00:00,6.140999794006348,6.142000198364258,6.123000144958496,6.126999855041504,11235
2025-04-17 11:00:00+00:00,6.150000095367432,6.150000095367432,6.138000011444092,6.146999835968018,23287
2025-04-17 12:00:00+00:00,6.1529998779296875,6.163000106811523,6.1479997634887695,6.14900016784668,4051
2025-04-17 13:00:00+00:00,6.159999847412109,6.164000034332275,6.144999980926514,6.146999835968018,21651
2025-04-17 14:00:00+00:00,6.168000221252441,6.175000190734863,6.1579999923706055,6.1620001792907715,16531
2025-04-17 15:00:00+00:00,6.178999900817871,6.186999797821045,6.15500020980835,6.169000148773193,80117
2025-04-22 08:00:00+00:00,6.260000228881836,6.260000228881836,6.175000190734863,6.181000232696533,62500
2025-04-22 09:00:00+00:00,6.309000015258789,6.309999942779541,6.252999782562256,6.269999980926514,101818
2025-04-22 10:00:00+00:00,6.275000095367432,6.309999942779541,6.269999980926514,6.309999942779541,46364
2025-04-22 11:00:00+00:00,6.269999980926514,6.283999919891357,6.255000114440918,6.263999938964844,6544
2025-04-22 12:00:00+00:00,6.244999885559082,6.2729997634887695,6.244999885559082,6.269999980926514,4608
2025-04-22 13:00:00+00:00,6.24399995803833,6.265999794006348,6.238999843597412,6.250999927520752,19643
2025-04-22 14:00:00+00:00,6.261000156402588,6.269999980926514,6.24399995803833,6.245999813079834,13599
2025-04-22 15:00:00+00:00,6.297999858856201,6.297999858856201,6.25,6.269999980926514,76491
2025-04-23 08:00:00+00:00,6.25,6.263999938964844,6.248000144958496,6.254000186920166,9065
2025-04-23 09:00:00+00:00,6.26800012588501,6.27400016784668,6.236999988555908,6.255000114440918,26730
2025-04-23 10:00:00+00:00,6.25,6.26800012588501,6.234000205993652,6.26800012588501,32542
2025-04-23 11:00:00+00:00,6.235000133514404,6.247000217437744,6.235000133514404,6.245999813079834,11504
2025-04-23 12:00:00+00:00,6.208000183105469,6.244999885559082,6.197999954223633,6.23799991607666,25182
2025-04-23 13:00:00+00:00,6.2170000076293945,6.260000228881836,6.210999965667725,6.2129998207092285,25047
2025-04-23 14:00:00+00:00,6.215000152587891,6.244999885559082,6.050000190734863,6.230000019073486,116333
2025-04-23 15:00:00+00:00,6.2170000076293945,6.232999801635742,6.205999851226807,6.2179999351501465,51384
2025-04-24 08:00:00+00:00,6.203999996185303,6.230999946594238,6.199999809265137,6.2220001220703125,24110
2025-04-24 09:00:00+00:00,6.214000225067139,6.23199987411499,6.185999870300293,6.205999851226807,53973
2025-04-24 10:00:00+00:00,6.199999809265137,6.2220001220703125,6.193999767303467,6.2220001220703125,5449
2025-04-24 11:00:00+00:00,6.191999912261963,6.206999778747559,6.177000045776367,6.193999767303467,15480
2025-04-24 12:00:00+00:00,6.2129998207092285,6.215000152587891,6.179999828338623,6.192999839782715,8742
