Price,Close,High,Low,Open,Volume
Ticker,NVG.LS,NVG.LS,NVG.LS,NVG.LS,NVG.LS
Date,,,,,
2023-01-02,2.8531270027160645,2.8644424713338292,2.8062483574394346,2.8110978990476543,647493
2023-01-03,2.8321127891540527,2.8660593917641077,2.8304964035596636,2.8515109579038813,730445
2023-01-04,2.8078651428222656,2.843428129404303,2.7997826371126147,2.832112659951219,616672
2023-01-05,2.8046321868896484,2.8143312708490957,2.77715170594073,2.812714692621809,651734
2023-01-06,2.8046321868896484,2.8288797040861304,2.7997826449099246,2.7997826449099246,593104
2023-01-09,2.806248426437378,2.8191804734765538,2.7771515614768907,2.812714546308029,601225
2023-01-10,2.8078651428222656,2.828879696207786,2.7884671676595305,2.811098106565699,526944
2023-01-11,2.8013992309570312,2.8127147004732147,2.785234219447587,2.7900835687387104,879304
2023-01-12,2.8046321868896484,2.8288797040861304,2.7997826449099246,2.8288797040861304,661105
2023-01-13,2.8159472942352295,2.8272627622646245,2.806248211523112,2.814330908917951,541319
2023-01-16,2.811098098754883,2.8353456158164625,2.8078651350204327,2.815947640707626,663283
2023-01-17,2.626816987991333,2.809481857119181,2.6187344818902147,2.807865278818099,7950241
2023-01-18,2.5589237213134766,2.6300498889216746,2.549224829845637,2.626816925099061,3259194
2023-01-19,2.5217440128326416,2.5718556237036343,2.5185110491930587,2.558923576443172,2555822
2023-01-20,2.508812189102173,2.550841102337457,2.507195610911452,2.547608138658148,1620897
2023-01-23,2.557307481765747,2.5637734097801537,2.510428829203768,2.52012791392753,1290401
2023-01-24,2.524977207183838,2.562156771354047,2.5217440507934548,2.562156771354047,1202514
2023-01-25,2.508812189102173,2.5314431275594695,2.5007296835528336,2.5201276583308214,1368352
2023-01-26,2.618734121322632,2.6316661678442657,2.528209988373312,2.5346759152830693,2230322
2023-01-27,2.5993361473083496,2.6252000476436987,2.5734720542708813,2.6252000476436987,1104924
2023-01-30,2.586404323577881,2.5961032147757876,2.576705239677839,2.586404323577881,716336
2023-01-31,2.597719430923462,2.6106514767536733,2.5702389539730808,2.579937843819158,756482
2023-02-01,2.6478312015533447,2.660763248190889,2.602569134673,2.6106516397337,1086588
2023-02-02,2.655914068222046,2.6639965743831953,2.612268573492268,2.659147032146076,1451149
2023-02-03,2.634899377822876,2.66722940080073,2.6203509445636968,2.66722940080073,736082
2023-02-06,2.6397488117218018,2.6510642807602953,2.610651753692725,2.6510642807602953,625558
2023-02-07,2.654297113418579,2.6720787015317935,2.6203507079780604,2.6413650668546156,975616
2023-02-08,2.6155014038085938,2.6785448715642497,2.612268440049713,2.6656130165287264,1372631
2023-02-09,2.6122684478759766,2.6284334594209477,2.5799382320838964,2.61873437541311,1109975
2023-02-10,2.592869997024536,2.634899099537692,2.5831711067768115,2.617117511697022,1250029
2023-02-13,2.6122684478759766,2.61873437541311,2.571855726311411,2.6106518696406242,1103187
2023-02-14,2.625200033187866,2.6413650430717404,2.605802059867641,2.613884564809578,700289
2023-02-15,2.625200033187866,2.6332825381298033,2.5944865914893525,2.6268166112571008,714830
2023-02-16,2.6413652896881104,2.647831409866653,2.609035266901804,2.6348993622117036,1039535
2023-02-17,2.7238070964813232,2.741588687214935,2.6542975045710446,2.68501114377436,3968085
2023-02-20,2.6769282817840576,2.7270398906806337,2.670462162057529,2.7270398906806337,1381230
2023-02-21,2.667229413986206,2.6947100878149426,2.667229413986206,2.691476931339464,867767
2023-02-22,2.638132333755493,2.6704623566374557,2.625200286062281,2.667229392889687,1824136
2023-02-23,2.6332826614379883,2.667229260864582,2.6332826614379883,2.6381322031706627,788156
2023-02-24,2.6332826614379883,2.6510642502237522,2.628433312407441,2.6397487813155966,630178
2023-02-27,2.6575305461883545,2.662379895540218,2.626816908314427,2.634899414170386,572377
2023-02-28,2.6898605823516846,2.694710124428656,2.646214896361084,2.6510644384380555,934835
2023-03-01,2.691476821899414,2.7205738800806154,2.6882438582575316,2.6882438582575316,1169570
2023-03-02,2.728656530380249,2.733506072451563,2.667229447115262,2.683394458884883,1269221
2023-03-03,2.7270402908325195,2.7464382674542196,2.714108242184002,2.725423712488148,907491
2023-03-06,2.69632625579834,2.725423312814991,2.6866271725587487,2.7238067347076846,945223
2023-03-07,2.6817779541015625,2.709258434347751,2.670462292204192,2.686627303255142,749796
2023-03-08,2.725423574447632,2.728656538270476,2.6833944666442293,2.6914769725524113,679508
2023-03-09,2.707641839981079,2.7318895491147326,2.6930934072030177,2.7318895491147326,589799
